Date: 4 OCTOBER 2022
Kane,Bolstad,90563571344,1.97,32,29,SEPTEMBER,1967,0,3,4,1,2,5
Deshaun,Torsvik,00953005424,2.19,32,17,JANUARY,1967,0,5,8,1,8,4
Connor,Lundby,28951675897,2.34,32,10,JUNE,1967,0,7,7,4,9,7
Hugh,Andreassen,38364486161,2.20,33,19,JUNE,1966,0,4,8,4,1,9
Kadin,Clausen,72452239242,1.64,33,12,JULY,1966,0,3,3,7,7,6
Jordan,Petterson,08743661174,1.68,33,6,AUGUST,1966,0,9,7,5,4,1
Jeffrey,Ulriksen,92999200039,1.72,33,24,FEBRUARY,1966,0,3,4,8,7,5
Kaden,Haagensen,15182753187,2.28,33,28,AUGUST,1966,0,7,3,4,8,4
Darren,Olsen,70217326532,2.06,33,15,APRIL,1966,0,4,2,4,8,7
Chaim,Bergesen,14994065823,1.83,33,7,MARCH,1966,0,1,8,3,9,7
Maxwell,Moen,78168264663,1.79,33,10,AUGUST,1966,0,8,8,7,2,9
Gunner,Melhus,12485610218,2.07,33,19,SEPTEMBER,1966,0,2,2,9,8,8
Stephan,Aronsen,01746164796,1.95,33,19,AUGUST,1966,0,7,5,2,8,2
Hugo,Sandøy,44662924051,1.87,33,22,NOVEMBER,1966,0,8,1,6,1,4
Khalil,Brynildsen,62583935673,2.08,33,29,NOVEMBER,1966,0,2,8,7,9,1
Alden,Myhrvold,74250151303,1.96,33,25,SEPTEMBER,1966,0,9,8,4,6,1
Finn,Eilertsen,03853577067,2.37,33,21,FEBRUARY,1966,0,6,5,5,3,6
Reginald,Kittelsen,41677516600,1.84,33,25,JUNE,1966,0,7,9,1,8,9
Leon,Haugen,21484592095,2.09,33,10,AUGUST,1966,0,3,9,4,4,4
Clarence,Erichsen,17287969381,1.60,33,6,JANUARY,1966,0,5,4,8,2,6
Jarod,Torkildsen,01582210974,1.61,33,5,SEPTEMBER,1966,0,5,3,9,5,7
Jonah,Mohammed,48363676551,1.80,33,15,FEBRUARY,1966,0,2,7,3,6,4
Cory,Skjelbred,24220221207,2.10,33,14,MARCH,1966,0,5,4,2,2,1
Joseph,Lorentzen,50278600128,1.96,33,13,FEBRUARY,1966,0,8,6,4,9,3
Brian,Grøndahl,34982843712,1.70,33,13,OCTOBER,1966,0,4,5,4,6,3
Chaim,Ahmad,93291203358,2.28,33,15,SEPTEMBER,1966,0,8,2,3,8,7
Darwin,Reistad,39507386162,2.12,33,25,DECEMBER,1966,0,4,6,9,6,3
Dexter,Stenseth,90008751660,2.04,33,30,MAY,1966,0,6,3,9,5,9
Alejandro,Iversen,18805399611,2.33,33,15,APRIL,1966,0,7,5,2,3,4
Greyson,Granlund,28109713040,1.74,33,14,AUGUST,1966,0,5,4,4,6,5
Gerard,Falch,43347341687,1.65,33,2,JUNE,1966,0,6,7,9,4,7
Theodore,Oppedal,82639081362,2.30,33,20,NOVEMBER,1966,0,6,4,9,4,6
Brandon,Begum,01293453679,1.98,33,6,AUGUST,1966,0,6,8,4,2,4
Reese,Skogli,65025482390,1.92,33,14,AUGUST,1966,0,5,6,1,3,8
Peyton,Rye,55196324551,1.83,33,25,JULY,1966,0,4,5,5,1,8
Jagger,Midttun,41125319009,2.35,33,4,DECEMBER,1966,0,9,2,3,4,3
Vaughn,Huseby,05027044696,1.98,33,23,NOVEMBER,1966,0,8,5,3,6,7
Anthony,Nielsen,72574337056,1.88,33,23,AUGUST,1966,0,4,1,6,9,9
Maximillian,Lervik,07401895773,1.91,33,20,FEBRUARY,1966,0,2,4,5,8,5
Trevon,Sørensen,73904201203,1.63,33,28,MARCH,1966,0,1,2,2,8,5
Danny,Brekken,72520741922,1.99,33,16,MAY,1966,0,2,2,4,9,7
Mateo,Salomonsen,88748987328,1.83,33,17,JUNE,1966,0,3,6,3,2,1
Julio,Odden,71353194229,1.83,33,31,MARCH,1966,0,3,7,6,9,1
Ross,Haugli,36522811682,2.32,33,6,AUGUST,1966,0,4,9,6,7,3
Xavier,Tvedt,41512512695,1.78,33,12,MARCH,1966,0,4,7,9,3,6
Roy,Linnerud,00829163185,1.78,34,29,JANUARY,1965,0,2,1,6,5,8
Jalen,Storhaug,76947238344,1.99,34,26,APRIL,1965,0,4,8,9,5,2
Kennedy,Trondsen,75210131600,1.89,34,14,FEBRUARY,1965,0,8,3,7,9,7
Tristen,Hoem,17264675509,1.82,34,10,MAY,1965,0,2,4,9,9,3
Rahul,Kaspersen,74030387343,2.29,34,22,OCTOBER,1965,0,3,3,9,6,7
Hassan,Røstad,19737568857,2.25,34,5,APRIL,1965,0,7,8,4,2,6
Geoffrey,Beck,47101403094,1.63,34,21,DECEMBER,1965,0,7,2,9,9,7
Malcolm,Edvardsen,06810172205,1.80,34,9,FEBRUARY,1965,0,1,7,1,9,6
Aron,Thomsen,09861917502,1.65,34,29,NOVEMBER,1965,0,8,5,6,2,1
Junior,Karlstad,55934129311,2.22,34,5,MAY,1965,0,5,2,2,6,2
Denzel,Sandvik,95826380732,2.13,34,24,JUNE,1965,0,2,8,2,5,7
Octavio,Kristensen,93964140716,2.31,34,4,JANUARY,1965,0,1,1,4,4,8
Vance,Mork,57002996677,1.88,34,11,AUGUST,1965,0,3,7,8,2,7
Mikel,Bøhn,50546827648,1.88,34,7,JUNE,1965,0,9,7,6,9,8
Brennen,Thoresen,91975111131,1.71,34,17,AUGUST,1965,0,8,1,2,9,3
Donavan,Brekken,42905442956,2.21,34,26,SEPTEMBER,1965,0,8,5,9,8,5
Gerald,Lia,92267593473,1.99,34,12,SEPTEMBER,1965,0,9,9,2,6,2
Dangelo,Risnes,69629923575,2.29,34,27,MAY,1965,0,9,3,8,8,9
Dandre,Schei,37435588536,1.71,34,7,FEBRUARY,1965,0,7,5,1,2,3
Earl,Nergård,25737582813,1.77,34,21,DECEMBER,1965,0,5,7,8,2,6
Rey,Severinsen,81385745836,2.14,34,7,MAY,1965,0,8,7,1,3,9
Matthew,Karlsson,80858776767,1.69,34,4,APRIL,1965,0,8,8,1,3,2
Jaydon,Aasheim,33264024901,2.16,34,15,NOVEMBER,1965,0,4,7,8,2,9
Maxim,Mohammed,32733176299,1.63,34,24,AUGUST,1965,0,7,6,8,3,1
Jaeden,Stensrud,20661755140,2.03,34,7,MARCH,1965,0,7,1,3,8,3
Ahmed,Brekke,61984000932,1.78,34,25,NOVEMBER,1965,0,6,6,2,6,2
Bernardo,Antonsen,65880090931,2.34,34,28,OCTOBER,1965,0,5,1,1,7,9
Jarod,Thomassen,78779299162,2.14,34,11,APRIL,1965,0,1,6,2,8,4
Cole,Persson,20472318762,2.36,34,17,DECEMBER,1965,0,5,1,9,6,4
Russell,Løkken,84899291064,2.37,34,3,APRIL,1965,0,9,4,4,4,4
Lewis,Johnsrud,37596771808,2.09,34,9,NOVEMBER,1965,0,2,6,3,4,3
Deshawn,Fjeldstad,16191767549,2.03,34,19,JUNE,1965,0,6,2,7,7,7
Ben,Nergård,86500723581,2.06,34,21,FEBRUARY,1965,0,8,9,9,3,8
Aden,Åsheim,09200664053,2.33,34,2,APRIL,1965,0,2,3,2,7,7
Devon,Nilssen,94724183872,2.30,34,6,APRIL,1965,0,1,3,5,4,8
Zack,Fagerheim,16595718789,2.28,34,19,MAY,1965,0,7,5,2,7,7
Darrius,Heggelund,09997976162,1.77,34,30,JANUARY,1965,0,7,5,8,1,2
Dashawn,Ervik,69032429042,2.23,34,13,JUNE,1965,0,7,1,6,3,8
Daquan,Myhr,65656999704,1.63,34,22,NOVEMBER,1965,0,2,6,2,9,5
Perry,Valle,44735978883,1.62,34,10,MAY,1965,0,3,6,5,6,7
Ashton,Christoffersen,46914054789,1.88,34,24,APRIL,1965,0,6,1,4,2,4
Justyn,Vedvik,51160443023,2.09,34,7,JUNE,1965,0,8,1,7,2,2
Gilbert,Enger,00370297448,2.34,34,26,OCTOBER,1965,0,4,1,7,1,9
Wesley,Berglund,04772456516,1.98,34,22,AUGUST,1965,0,3,3,8,8,9
Mikel,Josefsen,13085012919,1.67,34,18,SEPTEMBER,1965,0,7,6,1,3,5
Carson,Lea,00150744372,2.24,34,29,NOVEMBER,1965,0,1,5,9,7,4
Maximus,Nordnes,61718979167,2.18,35,14,SEPTEMBER,1964,0,5,5,5,6,9
Nelson,Kolberg,48769244899,2.03,35,5,JANUARY,1964,0,8,1,6,6,9
Jordy,Hage,70060337173,1.62,35,7,FEBRUARY,1964,0,3,1,5,9,2
Yadiel,Tvedt,23751747560,1.67,35,19,JULY,1964,0,8,2,8,9,8
Byron,Haugli,40441763620,2.12,35,25,OCTOBER,1964,0,8,7,4,9,8
Deandre,Holthe,73939534773,1.87,35,2,OCTOBER,1964,0,5,3,7,6,2
Jean,Mathiassen,90769337484,2.28,35,26,JANUARY,1964,0,8,4,1,5,8
Eliezer,Wold,03825400131,1.89,35,10,NOVEMBER,1964,0,9,3,8,1,6
Kelvin,Bøhn,42906700591,2.20,35,22,AUGUST,1964,0,5,6,3,8,1
Randall,Nilsen,92852525375,2.09,35,12,JUNE,1964,0,5,1,7,6,8
Kieran,Johansson,70156662828,1.95,35,14,FEBRUARY,1964,0,1,6,6,3,8
Cristopher,Mo,68087636767,1.84,35,1,AUGUST,1964,0,3,4,7,3,3
Grant,Urdal,27643637195,1.80,35,11,OCTOBER,1964,0,2,2,2,8,1
Omar,Jørstad,52856467761,1.90,35,17,JUNE,1964,0,9,2,6,7,8
Logan,Omdal,07800613047,1.85,35,27,OCTOBER,1964,0,7,2,5,2,9
Roberto,Bjørge,69387123342,2.06,35,12,DECEMBER,1964,0,9,5,1,6,8
Jasper,Lothe,30463354639,2.01,35,2,JULY,1964,0,3,7,3,9,9
Jessie,Valle,38077255736,1.79,35,20,DECEMBER,1964,0,1,8,4,8,8
Elias,Skogstad,20745976054,2.28,35,15,FEBRUARY,1964,0,9,1,7,6,8
Levi,Kaur,11046341816,2.39,35,25,DECEMBER,1964,0,6,5,2,8,7
Gerardo,Marthinsen,30013072942,1.91,35,19,JANUARY,1964,0,7,9,8,7,6
Neal,Bergesen,42486055983,2.04,35,2,OCTOBER,1964,0,1,5,3,3,9
Samuel,Heimdal,83187349410,2.03,35,12,MAY,1964,0,1,8,1,7,6
Maximus,Tveit,22649625690,1.74,35,22,MARCH,1964,0,2,6,3,7,2
Ivan,Egeland,65444082419,1.82,35,7,AUGUST,1964,0,8,2,3,1,2
Isaias,Larsen,15420932599,1.87,35,26,JUNE,1964,0,9,7,2,6,2
Ethen,Lundby,64949758393,1.69,35,14,JANUARY,1964,0,1,9,9,3,3
Chase,Brekke,42083692744,1.85,35,8,NOVEMBER,1964,0,5,6,3,4,6
Junior,Bertheussen,16995768471,2.08,35,7,MAY,1964,0,6,9,1,9,6
Maximillian,Haugli,26732378898,2.31,35,10,MARCH,1964,0,2,1,7,3,3
Seamus,Netland,98835499167,2.12,35,1,FEBRUARY,1964,0,8,2,8,2,2
Arturo,Sæthre,75650311765,1.82,35,21,JUNE,1964,0,2,8,9,7,9
Darien,Mikalsen,32877568733,2.13,35,17,MARCH,1964,0,6,4,4,6,3
Asa,Lauritzen,70754805588,2.40,35,7,AUGUST,1964,0,6,3,5,5,4
Stephon,Storhaug,18296355170,2.19,35,7,AUGUST,1964,0,9,4,6,6,2
Rodney,Heiberg,06127570912,1.60,35,13,JANUARY,1964,0,4,9,7,2,4
Dominick,Skår,37023444931,1.94,35,20,FEBRUARY,1964,0,6,9,3,6,2
Jerome,Odland,89790712845,2.01,35,13,JULY,1964,0,1,7,8,1,2
Michael,Sørvik,21657713589,2.15,35,23,SEPTEMBER,1964,0,3,8,1,8,4
Christian,Stang,99333262794,1.77,35,22,APRIL,1964,0,8,7,8,7,2
Gaige,Aasheim,12774145764,2.18,35,18,OCTOBER,1964,0,5,3,9,7,1
Marlon,Madsen,55813439545,2.21,35,7,APRIL,1964,0,7,1,9,4,8
Jaylon,Svarstad,08713162312,2.14,36,19,OCTOBER,1963,0,3,1,2,2,1
Treyton,Thoresen,48198046935,2.09,36,17,OCTOBER,1963,0,1,1,2,6,4
Malcolm,Røed,28400564417,2.23,36,30,MARCH,1963,0,1,1,1,1,4
Cristian,Nesse,79338612142,1.87,36,21,DECEMBER,1963,0,1,3,1,2,2
Steven,Vinje,48425552999,1.99,36,12,SEPTEMBER,1963,0,1,1,1,1,1
Omarion,Syvertsen,25197364055,2.21,36,24,NOVEMBER,1963,0,1,1,1,3,3
Lamont,Storsveen,93382960482,1.71,36,24,MARCH,1963,0,3,1,6,3,1
Heriberto,Gudbrandsen,83942597822,1.77,36,10,AUGUST,1963,0,1,1,3,1,1
Cedric,Sørheim,27158519949,2.13,36,30,DECEMBER,1963,0,1,1,4,1,1
Johan,Bø,06340644391,1.70,36,3,NOVEMBER,1963,0,6,4,6,5,4
Leonardo,Førland,81744020702,2.38,36,8,DECEMBER,1963,0,1,6,2,6,5
Ronald,Aanonsen,87786726937,1.82,36,15,JULY,1963,0,1,1,4,1,2
Jace,Hellerud,72458044936,1.99,36,22,JUNE,1963,0,2,1,1,2,1
Nathanial,Heitmann,24385034529,1.98,36,14,JUNE,1963,0,2,1,1,5,1
Jean,Haagensen,80242396044,2.21,36,2,JUNE,1963,0,6,6,1,1,2
Yadiel,Gulbrandsen,86294380552,2.33,36,20,NOVEMBER,1963,0,3,4,5,3,1
Terry,Michelsen,26660959159,1.84,36,30,AUGUST,1963,0,2,6,3,5,5
Joaquin,Bergan,02558148827,1.90,36,18,OCTOBER,1963,0,5,1,1,4,1
Tyshawn,Kvam,89357016439,2.16,36,23,JANUARY,1963,0,3,2,4,2,1
Sergio,Skaar,35029911613,2.18,36,26,MARCH,1963,0,1,1,1,4,4
Keyshawn,Westby,62860002693,2.18,36,13,JANUARY,1963,0,4,1,1,6,1
Jace,Richardsen,98556188408,2.08,36,8,JULY,1963,0,1,2,3,3,1
Charles,Olsson,57537495613,1.74,36,14,MAY,1963,0,6,1,4,1,1
Damien,Berglund,72863381720,2.03,36,16,OCTOBER,1963,0,3,1,1,1,1
Garett,Johannesen,86838695434,2.26,36,27,DECEMBER,1963,0,6,1,1,5,1
Dakota,Petersen,63225039792,1.74,36,22,DECEMBER,1963,0,1,3,1,1,6
Stephon,Brynildsen,10677921175,1.87,36,25,SEPTEMBER,1963,0,1,1,2,5,3
Malcolm,Lund,86630331844,2.22,36,13,JULY,1963,0,2,1,5,2,1
Marshall,Røstad,39875401718,1.83,36,31,AUGUST,1963,0,1,1,5,6,1
Casey,Nylund,24768479181,2.33,36,25,JULY,1963,0,1,1,5,5,4
Mauricio,Vik,20690864420,2.18,36,21,MARCH,1963,0,1,6,3,6,1
Josiah,Øvrebø,84059345542,2.39,36,5,AUGUST,1963,0,1,6,1,1,2
Steve,Olstad,11876105146,2.19,36,3,NOVEMBER,1963,0,6,1,1,2,1
Zachary,Odden,13212242541,1.78,36,16,JUNE,1963,0,1,1,6,4,2
Brennen,Loe,55115853399,2.08,36,11,DECEMBER,1963,0,5,1,6,1,3
Daryl,Holden,63428834523,1.64,36,20,OCTOBER,1963,0,1,1,1,1,3
Shaun,Pedersen,08879609757,1.69,36,25,MARCH,1963,0,1,4,1,1,2
Payton,Moen,46061976571,1.94,36,30,JULY,1963,0,1,2,6,1,1
Dominique,Eikeland,74641937027,2.11,36,18,DECEMBER,1963,0,1,2,1,1,1
Alfonso,Alme,68035555786,2.07,37,11,JULY,1962,0,1,1,1,1,2
Leo,Ofstad,85539481185,1.68,37,25,APRIL,1962,0,5,5,1,5,1
Kurt,Olsson,59484408358,2.23,37,17,NOVEMBER,1962,0,5,2,1,5,2
Felipe,Halvorsen,52315753140,1.65,37,25,FEBRUARY,1962,0,1,1,1,1,2
Duncan,Handeland,99715260422,2.07,37,18,MARCH,1962,0,1,5,1,6,1
Jase,Myrvang,49489522684,2.16,37,19,OCTOBER,1962,0,2,4,5,5,3
Trent,Helland,23307684651,2.14,37,31,JULY,1962,0,6,1,1,4,5
Jon,Skeie,53635146372,2.00,37,8,APRIL,1962,0,1,1,1,3,4
Devan,Hanssen,51404872007,1.85,37,11,JANUARY,1962,0,1,6,4,1,4
Nico,Sæbø,03599702341,1.83,37,30,OCTOBER,1962,0,1,1,4,2,6
Silas,Stang,47566053361,1.89,37,24,SEPTEMBER,1962,0,2,5,1,1,1
Fidel,Granlund,85707617304,1.65,37,3,MARCH,1962,0,1,1,3,6,1
Mauricio,Standal,95308080982,2.18,37,7,MARCH,1962,0,2,1,1,2,6
Israel,Rød,19068138036,2.07,37,10,AUGUST,1962,0,5,3,1,2,3
Steve,Borg,87353381925,1.74,37,28,DECEMBER,1962,0,5,1,3,5,1
Brenton,Bergum,18731487786,1.69,37,25,MAY,1962,0,4,1,1,4,6
Keshawn,Skoglund,64052652215,2.09,37,14,JULY,1962,0,1,1,6,1,3
Jonah,Solheim,49146194772,1.70,37,12,JUNE,1962,0,6,5,2,6,1
Jamir,Johansson,10026663562,1.85,37,27,JULY,1962,0,1,1,1,6,3
Israel,Bentzen,23406333399,1.96,37,2,JULY,1962,0,1,4,1,1,1
Kamron,Fossen,22445504122,2.30,37,31,AUGUST,1962,0,1,3,2,2,5
Elliot,Engh,39933542486,2.14,37,31,OCTOBER,1962,0,4,1,6,3,2
Tyson,Fosse,53042028055,1.72,37,2,APRIL,1962,0,1,4,4,1,3
Johnathan,Sæther,71487208056,1.73,37,23,NOVEMBER,1962,0,1,1,1,1,1
Dylon,Granberg,13406818783,2.05,37,29,APRIL,1962,0,6,1,4,2,1
Jan,Beck,95298983492,1.86,37,28,JULY,1962,0,4,1,1,2,3
Brad,Lien,29644802759,2.11,37,16,SEPTEMBER,1962,0,6,6,6,1,4
Braulio,Teigen,56871040936,1.87,37,9,OCTOBER,1962,0,5,5,1,3,6
Yahir,Wathne,77657570392,1.87,37,13,MARCH,1962,0,3,1,1,5,1
Darnell,Finstad,01262442997,2.00,37,30,JANUARY,1962,0,1,1,2,6,4
Moses,Selnes,95365703162,2.05,37,2,OCTOBER,1962,0,5,1,5,2,1
Reed,Abrahamsen,78599339679,1.93,37,22,JULY,1962,0,3,4,6,6,1
Jared,Robertsen,46992432559,2.04,37,12,JANUARY,1962,0,4,1,1,6,1
Vaughn,Erlandsen,12674399732,2.39,37,7,JULY,1962,0,1,5,2,5,1
Dexter,Frøyland,25940720904,1.82,37,18,JULY,1962,0,2,1,6,1,1
Octavio,Aamodt,65248489043,1.89,38,28,APRIL,1961,0,2,6,3,3,2
Khalil,Ofstad,89081952811,2.08,38,9,AUGUST,1961,0,5,1,1,1,1
Jerome,Haraldsen,99009566445,1.86,38,12,APRIL,1961,0,2,5,1,1,4
Elliot,Steen,68531188594,2.25,38,3,JUNE,1961,0,6,3,3,5,2
Darien,Longva,41733972144,2.39,38,12,JULY,1961,0,3,4,4,3,1
Keagan,Hillestad,13923638311,1.64,38,4,SEPTEMBER,1961,0,1,1,1,1,1
Braden,Kvåle,29296294743,1.76,38,12,FEBRUARY,1961,0,1,6,1,4,5
Jair,Stenberg,52238263685,2.33,38,7,APRIL,1961,0,1,5,1,5,1
Ethan,Dahlberg,51582428329,1.65,38,26,MARCH,1961,0,1,3,4,3,2
Quinten,Foss,50881710772,1.69,38,24,DECEMBER,1961,0,1,1,1,1,1
Dandre,Ahmad,92669847269,2.10,38,3,SEPTEMBER,1961,0,4,3,4,1,6
Antonio,Bjørnsen,67256221018,2.30,38,23,APRIL,1961,0,2,3,4,6,1
Craig,Mathiesen,98905913180,1.92,38,1,JUNE,1961,0,4,3,4,4,5
Roderick,Trondsen,94340993904,2.29,38,20,APRIL,1961,0,1,6,2,4,1
Austen,Christoffersen,30177370844,2.38,38,13,MARCH,1961,0,2,1,1,2,1
Eliseo,Endresen,02432510377,1.93,38,23,APRIL,1961,0,1,1,1,3,4
Cullen,Dalen,34357448881,2.32,38,19,JUNE,1961,0,2,1,1,1,1
Ryley,Gjelsvik,34332108541,2.09,38,3,MARCH,1961,0,5,1,1,3,4
Rogelio,Lindseth,51742829427,1.97,38,30,JANUARY,1961,0,5,6,1,1,1
Larry,Robertsen,16121748175,2.06,38,22,SEPTEMBER,1961,0,6,1,2,6,1
Rocco,Hoff,05892403223,2.30,38,12,MARCH,1961,0,2,1,3,1,6
Humberto,Haugerud,45959731668,2.22,38,18,JULY,1961,0,3,4,6,4,1
Jaylan,Johnson,02583275681,1.87,38,19,DECEMBER,1961,0,6,1,6,2,2
Jaiden,Skoglund,17862825126,1.72,38,7,JULY,1961,0,1,1,1,4,4
Gordon,Iqbal,70232119491,2.08,38,4,NOVEMBER,1961,0,1,1,1,1,2
Lamont,Reistad,30127957200,1.70,38,21,JUNE,1961,0,1,2,3,2,3
Waylon,Nerland,79547915924,2.08,38,26,MAY,1961,0,1,5,1,1,5
Brock,Matre,08764009723,2.36,38,11,JULY,1961,0,1,2,1,1,1
Terrence,Amundsen,15990297195,2.05,38,15,SEPTEMBER,1961,0,6,1,1,1,1
Yosef,Haukås,98084142194,1.62,38,28,JANUARY,1961,0,3,1,4,6,1
Ashton,Odland,07268606506,1.93,38,8,MARCH,1961,0,3,6,1,5,1
Heriberto,Holden,63288421607,1.88,38,22,MARCH,1961,0,3,1,1,1,1
Shawn,Frantzen,25657630200,2.36,38,11,NOVEMBER,1961,0,1,4,6,1,4
Nestor,Hage,11946536415,2.09,38,11,OCTOBER,1961,0,1,5,3,5,1
Carlton,Erstad,14182148649,1.74,38,26,DECEMBER,1961,0,6,4,1,1,1
Abraham,Grønli,48530226713,2.26,38,5,SEPTEMBER,1961,0,6,1,1,5,5
Pranav,Grønli,44908549960,1.93,38,13,JANUARY,1961,0,1,3,1,6,1
Brayan,Juliussen,48112590176,1.83,38,18,MARCH,1961,0,4,1,1,1,1
Brandon,Blom,89374036479,1.85,38,11,FEBRUARY,1961,0,4,1,4,2,1
Rory,Vatland,46449349826,1.61,38,29,APRIL,1961,0,3,1,1,5,4
Trever,Kleven,86212993587,1.97,38,28,JULY,1961,0,3,2,1,5,6
Kian,Kopperud,54306794686,2.26,38,13,MARCH,1961,0,4,6,4,1,3
Parker,Fuglestad,78595112167,1.80,38,29,SEPTEMBER,1961,0,6,3,1,2,3
Bryan,Salte,63344025920,1.90,38,17,MAY,1961,0,6,1,1,4,1
Malakai,Ali,13667460976,1.83,38,4,APRIL,1961,0,6,2,6,3,4
Tobias,Hestnes,01268564517,2.05,38,4,MARCH,1961,0,4,6,3,5,4
Drake,Ek,11689139947,2.11,38,10,FEBRUARY,1961,0,1,3,6,1,1
Brady,Søreide,66844272971,2.00,38,13,MAY,1961,0,2,1,2,1,4
Conner,Johannesen,38809043770,1.75,38,11,SEPTEMBER,1961,0,3,1,2,6,1
Mohammed,Lindland,66521034215,2.38,38,13,OCTOBER,1961,0,1,4,1,1,1
Jack,Hope,99392727871,2.35,38,30,SEPTEMBER,1961,0,4,3,1,1,3
Derek,Evjen,48059814093,1.70,39,20,APRIL,1960,0,5,4,2,1,5
Leonard,Seim,53945361395,1.70,39,29,NOVEMBER,1960,0,2,2,5,3,1
Colby,Harstad,22100215094,1.62,39,17,DECEMBER,1960,0,1,3,1,2,1
Antony,Hustad,98270460060,1.85,39,18,AUGUST,1960,0,1,1,4,6,3
Taylor,Midttun,16923113987,1.76,39,31,MAY,1960,0,3,6,2,1,4
Robert,Aakre,83051407978,1.80,39,28,JUNE,1960,0,6,1,4,1,1
Alexander,Wangen,26728072011,2.28,39,1,NOVEMBER,1960,0,1,1,1,1,1
Brendon,Skog,83233439222,2.00,39,15,JUNE,1960,0,4,1,4,1,5
Manuel,Viken,21286272367,2.31,39,21,NOVEMBER,1960,0,5,1,1,1,1
Demetrius,Bjørge,63064424579,2.06,39,27,SEPTEMBER,1960,0,2,5,5,1,1
Alexander,Lund,72890255509,1.72,39,19,MAY,1960,0,2,3,6,1,5
Kirk,Sand,88253124425,1.83,39,28,APRIL,1960,0,1,4,1,5,1
Jay,Dybvik,80810743558,1.80,39,8,AUGUST,1960,0,2,2,3,1,1
Gael,Strand,29120970497,2.03,39,18,OCTOBER,1960,0,2,5,1,2,1
Gannon,Hoel,02745168548,2.19,39,9,JULY,1960,0,1,3,3,3,1
Mekhi,Myrseth,35015220943,1.95,39,12,APRIL,1960,0,6,1,1,4,5
Elisha,Engebretsen,65930947910,2.23,39,5,FEBRUARY,1960,0,6,3,6,6,2
Donald,Bergheim,82676431144,1.79,39,27,MARCH,1960,0,6,1,2,3,6
Arturo,Skare,22016451524,2.38,39,17,MAY,1960,0,1,6,1,4,3
Lincoln,Grønvold,31965060671,1.68,39,2,AUGUST,1960,0,6,1,5,2,1
Jared,Hovde,02155952598,2.18,39,29,OCTOBER,1960,0,1,3,3,4,1
Sterling,Thune,93590713300,2.05,39,5,DECEMBER,1960,0,1,6,5,1,6
Clarence,Barstad,82633303207,1.94,39,29,JULY,1960,0,6,5,5,5,1
Jesus,Sanden,67841171311,2.25,39,28,DECEMBER,1960,0,6,1,1,3,6
Drake,Sannes,89981646736,1.75,39,4,NOVEMBER,1960,0,1,2,3,1,1
Winston,Nyborg,50443297104,2.03,39,19,NOVEMBER,1960,0,2,1,6,1,1
Ronald,Lillebø,97663372551,1.89,39,18,DECEMBER,1960,0,1,6,1,1,1
Reginald,Markussen,80759584750,2.38,39,19,SEPTEMBER,1960,0,2,1,1,5,1
Julien,Volden,20954434881,2.04,39,3,MARCH,1960,0,1,5,5,6,4
Keon,Kittilsen,61460064380,1.77,39,20,OCTOBER,1960,0,5,1,2,1,2
Lucas,Gudbrandsen,67549803458,1.95,39,10,APRIL,1960,0,1,1,1,3,2
Elvis,Gjelsvik,26635864292,2.08,39,28,SEPTEMBER,1960,0,1,1,6,1,1
Ben,Fagerheim,18092318986,1.88,39,26,APRIL,1960,0,1,3,4,2,6
Edgar,Lande,80578799310,1.77,39,15,JUNE,1960,0,1,1,4,1,4
Ramon,Skogheim,11982394844,1.80,39,7,MARCH,1960,0,2,6,4,1,2
Eddie,Moberg,21122491024,2.31,39,8,NOVEMBER,1960,0,5,1,6,2,3
Marc,Johannessen,03483263184,2.10,39,17,FEBRUARY,1960,0,1,1,1,1,1
Donte,Aasland,54103563098,1.84,39,27,FEBRUARY,1960,0,1,4,2,2,6
Preston,Michaelsen,63962686465,1.68,40,13,OCTOBER,1959,0,5,1,2,1,1
Kobe,Tobiassen,43292725951,1.73,40,3,JULY,1959,0,1,1,5,5,2
Fabian,Lauritsen,41070500568,1.64,40,1,NOVEMBER,1959,0,5,1,2,2,2
Cale,Berentsen,96320081958,1.94,40,6,OCTOBER,1959,0,1,2,3,1,1
Manuel,Meland,55383124955,2.13,40,15,AUGUST,1959,0,6,3,2,2,4
Myles,Berget,55910998759,2.37,40,20,JUNE,1959,0,1,1,2,2,1
Jaylon,Hove,28736997681,2.18,40,11,OCTOBER,1959,0,6,1,1,6,4
Max,Storsveen,29627381632,2.03,40,13,MAY,1959,0,1,1,6,1,2
Donald,Jakobsen,33046818498,2.17,40,18,DECEMBER,1959,0,1,5,1,2,1
Elijah,Syversen,41691567095,2.24,40,15,JANUARY,1959,0,4,4,6,1,5
Louis,Engh,24643122624,2.14,40,23,AUGUST,1959,0,1,1,6,1,1
Julio,Bye,90157141523,1.82,40,21,MARCH,1959,0,1,1,1,6,3
Edward,Andresen,62572578321,2.14,40,16,JUNE,1959,0,2,1,1,1,5
Joseph,Meyer,17153972239,2.38,40,10,APRIL,1959,0,1,3,5,5,1
Benjamin,Ødegaard,74787176855,2.12,40,11,DECEMBER,1959,0,6,2,1,1,5
Jacoby,Haave,05164874249,2.05,40,30,SEPTEMBER,1959,0,2,1,6,2,3
Trace,Horn,90319179851,1.79,40,24,JUNE,1959,0,1,6,5,1,5
Elliott,Asbjørnsen,90584485076,2.24,40,9,SEPTEMBER,1959,0,1,1,1,3,6
